indicador;nivel_territorial;abertura_territorial;var_de_abertura1;categoria_de_abertura1;var_de_abertura2;categoria_de_abertura2;maio;junho;maio_para_junho;julho;junho_para_julho;agosto;julho_para_agosto;setembro;agosto_para_setembro;outubro;setembro_para_outubro;novembro;outubro_para_novembro
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;2,550522087;2,282063832;-;2,12261816;-;2,013038904;-;2,112012294;-;2,029888212;-;1,914694439;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Nível de instrução;Fundamental completo ao médio incompleto;-;-;2,297989575;2,109491331;-;2,233663717;-;2,011663756;-;2,053028333;-;2,249726861;-;2,095617481;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Nível de instrução;Médio completo ao superior incompleto;-;-;1,697244;1,592750757;-;1,642600838;-;1,540844949;-;1,472780647;-;1,451549713;-;1,344207553;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Nível de instrução;Superior completo ou pós-graduação;-;-;3,438959511;2,897628724;-;3,008121012;-;2,759453028;-;2,829876277;-;2,889774056;-;3,008287404;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação;Total;-;-;2,512068294;2,203056715;-;2,176020484;-;2,086337157;-;2,10895898;-;2,119799779;-;2,125476925;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação;Empregado do setor privado;-;-;1,589306668;1,544839516;-;1,487991436;-;1,542004804;-;1,466253658;-;1,471963736;-;1,735745394;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação;Trabalhador doméstico;-;-;3,221706574;2,700423901;-;2,352703112;-;2,578304933;-;2,149440429;-;2,639851517;-;2,582832998;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação;Empregado no setor público (inclusive servidor estatutário e militar);-;-;3,899217725;3,262859946;-;3,555682264;-;3,403640885;-;3,537078267;-;3,637866665;-;3,588438273;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação;Empregador ;-;-;9,027131133;8,263814457;-;6,028674166;-;4,974407514;-;5,614583402;-;5,475071584;-;5,502093681;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação;Conta-própria ;-;-;3,948020947;3,395229486;-;3,957664359;-;3,917593514;-;3,537516846;-;2,676737813;-;2,321121214;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação;Trabalhador familiar auxiliar ;-;-;43,49483886;64,11561331;-;47,71994829;-;27,27633302;-;51,36913438;-;0;-;45,31298148;-
Pessoas ocupadas com rendimento do trabalho e que tiveram rendimento efetivo menor que o normalmente recebido (mil pessoas);Grande Região;Centro-Oeste;-;-;-;-;2254,246431;2241,537259;Estável;1860,029659;Queda;1678,268151;Queda;1498,164877;Queda;1295,607146;Queda;1157,603749;Queda
CV - Pessoas ocupadas com rendimento do trabalho e que tiveram rendimento efetivo menor que o normalmente recebido (%);Grande Região;Centro-Oeste;-;-;-;-;1,875475499;1,789524454;-;2,000429003;-;2,010550799;-;2,129008154;-;2,295579431;-;2,535580091;-
Percentual de pessoas ocupadas com rendimento do trabalho e que tiveram rendimento efetivo menor que o normalmente recebido, no total de pessoas ocupadas e com rendimento do trabalho (%);Grande Região;Centro-Oeste;-;-;-;-;31,72952614;31,74103017;Estável;26,77570006;Queda;23,91010953;Queda;21,07944126;Queda;18,00037213;Queda;15,96326083;Queda
CV - Percentual de pessoas ocupadas com rendimento do trabalho e que tiveram rendimento efetivo menor que o normalmente recebido, no total de pessoas ocupadas e com rendimento do trabalho (%);Grande Região;Centro-Oeste;-;-;-;-;1,725070279;1,671330242;-;1,893633468;-;1,963963819;-;2,052464538;-;2,212475584;-;2,504576553;-
Pessoas ocupadas com rendimento do trabalho e que tiveram rendimento efetivo maior que o normalmente recebido (mil pessoas);Grande Região;Centro-Oeste;-;-;-;-;152,5797133;190,5487804;Aumento;213,7006884;Estável;219,3167943;Estável;236,984424;Estável;254,5436327;Estável;261,0242678;Estável
CV - Pessoas ocupadas com rendimento do trabalho e que tiveram rendimento efetivo maior que o normalmente recebido (%);Grande Região;Centro-Oeste;-;-;-;-;7,07704931;6,146604068;-;5,922189151;-;6,404164599;-;5,703056202;-;5,436468502;-;5,238480053;-
Percentual de pessoas ocupadas com rendimento do trabalho e que tiveram rendimento efetivo maior que o normalmente recebido, no total de pessoas ocupadas e com rendimento do trabalho (%);Grande Região;Centro-Oeste;-;-;-;-;2,147627665;2,698244057;Aumento;3,076287255;Aumento;3,124583261;Estável;3,334412201;Estável;3,536473326;Estável;3,599503261;Estável
CV - Percentual de pessoas ocupadas com rendimento do trabalho e que tiveram rendimento efetivo maior que o normalmente recebido, no total de pessoas ocupadas e com rendimento do trabalho (%);Grande Região;Centro-Oeste;-;-;-;-;7,04912683;6,136694683;-;5,891659474;-;6,344991419;-;5,647521233;-;5,424267021;-;5,210766864;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Sexo;Total;-;-;18716,65715;18696,34571;Estável;18687,63686;Queda;18825,69788;Aumento;18889,71839;Aumento;18674,53029;Aumento;18480,03142;Queda
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Sexo;Homem;-;-;11746,51178;11779,50506;-;11742,93845;-;11867,78223;-;11948,39384;-;11783,77452;-;11664,59289;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Sexo;Mulher;-;-;6970,145366;6916,840653;-;6944,698405;-;6957,915652;-;6941,324552;-;6890,755775;-;6815,43853;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Cor ou raça;Total1;-;-;18716,65715;18696,34571;-;18687,63686;-;18825,69788;-;18889,71839;-;18674,53029;-;18480,03142;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Cor ou raça;Branca;-;-;8327,348351;8339,710824;-;8426,935828;-;8565,280148;-;8529,909703;-;8377,124666;-;8280,073368;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Cor ou raça;Preta ou parda;-;-;10084,14216;10024,74253;-;9985,067777;-;9973,892983;-;10061,77769;-;10005,99115;-;9910,232263;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Grupos de idade;Total;-;-;18716,65715;18696,34571;-;18687,63686;-;18825,69788;-;18889,71839;-;18674,53029;-;18480,03142;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Grupos de idade;14 a 29 anos;-;-;3060,673039;3131,054974;-;3154,421642;-;3172,237648;-;3163,556414;-;3064,928546;-;3020,744672;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Grupos de idade;30 a 49 anos;-;-;11247,4631;11138,92805;-;11219,06571;-;11323,83593;-;11319,61224;-;11192,79854;-;11124,58964;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Grupos de idade;50 a 59 anos;-;-;3101,978031;3136,862125;-;3119,798461;-;3166,578056;-;3184,999436;-;3172,216857;-;3093,590023;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Grupos de idade;60 anos ou mais;-;-;1306,542976;1289,500558;-;1194,351045;-;1163,046248;-;1221,550304;-;1244,586352;-;1241,10708;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Nível de instrução;Total;-;-;18716,65715;18696,34571;-;18687,63686;-;18825,69788;-;18889,71839;-;18674,53029;-;18480,03142;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;2025,893863;2089,39331;-;2110,273465;-;2089,49461;-;2082,666045;-;2054,715254;-;2029,046414;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Nível de instrução;Fundamental completo ao médio incompleto;-;-;1920,911559;1864,569746;-;1825,951312;-;1826,02038;-;1871,325366;-;1946,490498;-;1858,81205;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Nível de instrução;Médio completo ao superior incompleto;-;-;5743,500202;5643,077662;-;5694,301944;-;5568,718582;-;5586,19509;-;5588,304999;-;5536,220952;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Nível de instrução;Superior completo ou pós-graduação;-;-;9026,351522;9099,304994;-;9057,110136;-;9341,464308;-;9349,53189;-;9085,019543;-;9055,952002;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Total;-;-;18716,65715;18696,34571;-;18687,63686;-;18825,69788;-;18889,71839;-;18674,53029;-;18480,03142;-
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregado do setor privado com carteira assinada;-;-;5516,326398;5537,52523;Estável;5611,403041;Estável;5503,776615;Estável;5562,947647;Estável;5574,276955;Aumento;5572,520373;Estável
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregado do setor privado sem carteira assinada;-;-;1300,658068;1273,145623;Queda;1262,956373;Estável;1376,240405;Aumento;1407,633627;Estável;1414,773137;Aumento;1463,828105;Estável
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Trabalhador doméstico com carteira assinada;-;-;197,5439292;189,9926138;Estável;182,5459457;Estável;186,6855031;Estável;185,2684855;Estável;186,0851016;Estável;187,9156848;Estável
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Trabalhador doméstico sem carteira assinada;-;-;274,6759022;257,3369444;Estável;252,8681253;Queda;265,9937319;Estável;262,7302036;Estável;257,3889514;Estável;261,75774;Estável
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregado do setor público com carteira assinada;-;-;741,3911622;692,753924;Estável;643,0092137;Queda;588,4350467;Estável;595,3239168;Estável;570,4829587;Estável;507,5374335;Queda
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregado do setor público sem carteira assinada;-;-;438,1387624;477,4806474;Estável;553,5337026;Estável;512,8917611;Estável;514,3315311;Estável;530,292021;Estável;503,9254131;Estável
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Militar e servidor estatutário;-;-;4725,052649;4725,816636;Estável;4692,70078;Estável;4789,10024;Aumento;4717,143748;Estável;4704,366542;Estável;4720,645729;Estável
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregador;-;-;1555,922006;1458,161883;Estável;1417,247115;Estável;1449,394335;Estável;1439,286303;Estável;1447,795799;Estável;1407,246892;Estável
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Conta-própria;-;-;3963,8649;4083,585697;Estável;4068,730008;Queda;4149,509173;Estável;4203,093279;Estável;3989,004432;Estável;3852,149447;Estável
Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Trabalhador familiar auxiliar;-;-;3,083368271;0,54651318;Estável;2,642552741;Estável;3,671068073;Estável;1,959649095;Estável;0,064397042;Estável;2,504601252;Estável
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Sexo;Total;-;-;2,364819551;2,103002939;-;2,251569231;-;2,165753252;-;2,29169876;-;2,208373851;-;2,13532227;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Sexo;Homem;-;-;2,320876101;2,028717174;-;2,140238437;-;2,166202688;-;2,175205469;-;2,050431533;-;2,039382759;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Sexo;Mulher;-;-;3,028538865;2,905422854;-;3,006403367;-;2,767033356;-;3,062290832;-;3,07039795;-;2,888162459;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Cor ou raça;Total1;-;-;2,364819551;2,103002939;-;2,251569231;-;2,165753252;-;2,29169876;-;2,208373851;-;2,13532227;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Cor ou raça;Branca;-;-;4,005859498;3,662764597;-;3,962564499;-;3,964464374;-;4,035864947;-;3,911736863;-;3,941399868;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Cor ou raça;Preta ou parda;-;-;2,108939423;1,904374506;-;1,913083606;-;1,913489603;-;1,86044957;-;1,778183708;-;1,768663797;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Grupos de idade;Total;-;-;2,364819551;2,103002939;-;2,251569231;-;2,165753252;-;2,29169876;-;2,208373851;-;2,13532227;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Grupos de idade;14 a 29 anos;-;-;2,263523522;2,239869054;-;2,77744312;-;2,82862847;-;2,957303804;-;2,141073592;-;1,948578843;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Grupos de idade;30 a 49 anos;-;-;3,104893084;2,667557912;-;2,933888349;-;2,826173459;-;3,049370783;-;2,92117364;-;2,910547875;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Grupos de idade;50 a 59 anos;-;-;3,655584742;3,43663144;-;3,080989277;-;3,394193284;-;3,264731435;-;3,43176558;-;3,471245299;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Grupos de idade;60 anos ou mais;-;-;7,180267082;6,501552411;-;5,526607204;-;4,892659629;-;5,295577543;-;5,42747952;-;5,935434695;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Nível de instrução;Total;-;-;2,364819551;2,103002939;-;2,251569231;-;2,165753252;-;2,29169876;-;2,208373851;-;2,13532227;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;2,77365501;2,623913743;-;2,595472154;-;2,522363578;-;2,642422337;-;2,569011989;-;2,515742117;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Nível de instrução;Fundamental completo ao médio incompleto;-;-;3,225957089;2,986646492;-;3,163000868;-;2,931235333;-;2,949547654;-;3,322085583;-;3,106537711;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Nível de instrução;Médio completo ao superior incompleto;-;-;2,189672006;2,053217987;-;2,155182932;-;2,049273768;-;2,009876101;-;1,986682474;-;1,887398358;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Nível de instrução;Superior completo ou pós-graduação;-;-;5,166464855;4,532474299;-;4,851519296;-;4,609282515;-;4,861289009;-;4,769426525;-;4,565767801;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Total;-;-;2,364819551;2,103002939;-;2,251569231;-;2,165753252;-;2,29169876;-;2,208373851;-;2,13532227;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregado do setor privado com carteira assinada;-;-;1,999362984;1,953128413;-;2,08936171;-;1,965504019;-;2,107812836;-;2,110050882;-;2,175759319;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregado do setor privado sem carteira assinada;-;-;5,062025488;5,430900427;-;4,952928232;-;5,801961507;-;5,551943823;-;5,466513934;-;5,008999967;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Trabalhador doméstico com carteira assinada;-;-;8,530958456;7,897183851;-;7,042009466;-;7,870555899;-;7,023748746;-;7,506264296;-;8,075885872;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Trabalhador doméstico sem carteira assinada;-;-;5,385559026;5,351063666;-;5,644091019;-;6,041910655;-;5,94359384;-;5,538563075;-;5,324708012;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregado do setor público com carteira assinada;-;-;10,30953749;9,711295512;-;10,3525882;-;11,12649704;-;11,35397006;-;11,21413447;-;12,12080895;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregado do setor público sem carteira assinada;-;-;8,04307663;8,326713028;-;8,606960799;-;8,315110338;-;9,076049664;-;9,990212273;-;10,21033991;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Militar e servidor estatutário;-;-;6,744111799;5,635064406;-;6,067748423;-;5,908815917;-;5,999377561;-;5,79135894;-;5,377788455;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregador;-;-;9,390300259;9,05676442;-;8,36233334;-;7,714359751;-;8,110854639;-;8,10611243;-;8,037854436;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Conta-própria;-;-;3,246185951;3,146636979;-;4,272418913;-;4,316825351;-;4,284416416;-;3,077681548;-;2,787797693;-
CV - Massa de rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Trabalhador familiar auxiliar;-;-;72,17031004;89,47947362;-;81,20730363;-;63,74688714;-;96,91325342;-;99,78917791;-;78,69899384;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Sexo;Total;-;-;15972,27005;16243,97822;Aumento;16825,01937;Aumento;17406,32111;Aumento;17676,19669;Aumento;17804,43403;Aumento;17840,83013;Aumento
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Sexo;Homem;-;-;9982,892516;10176,4312;-;10569,15646;-;10973,15067;-;11180,32469;-;11246,9921;-;11257,43722;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Sexo;Mulher;-;-;5989,377534;6067,547025;-;6255,862912;-;6433,170443;-;6495,871993;-;6557,441935;-;6583,392907;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Cor ou raça;Total1;-;-;15972,27005;16243,97822;-;16825,01937;-;17406,32111;-;17676,19669;-;17804,43403;-;17840,83013;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Cor ou raça;Branca;-;-;7219,749113;7384,987878;-;7657,043532;-;7933,610676;-;7952,639802;-;8050,8016;-;8056,033529;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Cor ou raça;Preta ou parda;-;-;8501,987636;8574,576851;-;8919,563849;-;9204,725891;-;9440,579405;-;9472,265324;-;9508,7921;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Grupos de idade;Total;-;-;15972,27005;16243,97822;-;16825,01937;-;17406,32111;-;17676,19669;-;17804,43403;-;17840,83013;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Grupos de idade;14 a 29 anos;-;-;2598,735227;2731,675544;-;2803,452355;-;2924,905334;-;2953,923223;-;2943,266618;-;2925,794676;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Grupos de idade;30 a 49 anos;-;-;9667,711505;9708,859325;-;10176,18696;-;10480,49284;-;10609,54352;-;10633,8452;-;10677,02638;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Grupos de idade;50 a 59 anos;-;-;2631,172427;2713,920016;-;2781,508595;-;2925,106874;-;2967,931279;-;3034,586698;-;3035,728196;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Grupos de idade;60 anos ou mais;-;-;1074,650892;1089,523338;-;1063,87146;-;1075,816068;-;1144,798668;-;1192,735518;-;1202,280877;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Nível de instrução;Total;-;-;15972,27005;16243,97822;-;16825,01937;-;17406,32111;-;17676,19669;-;17804,43403;-;17840,83013;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;1598,177958;1709,941694;-;1852,100585;-;1883,048811;-;1892,089206;-;1934,435003;-;1912,187457;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Nível de instrução;Fundamental completo ao médio incompleto;-;-;1530,610594;1523,044175;-;1552,818648;-;1637,303458;-;1718,88125;-;1809,473532;-;1749,745833;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Nível de instrução;Médio completo ao superior incompleto;-;-;4616,195328;4649,182851;-;4947,622313;-;5028,790631;-;5153,156829;-;5220,409961;-;5264,725995;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Nível de instrução;Superior completo ou pós-graduação;-;-;8227,286171;8361,809503;-;8472,477824;-;8857,178216;-;8912,069402;-;8840,115534;-;8914,170842;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Total;-;-;15972,27005;16243,97822;-;16825,01937;-;17406,32111;-;17676,19669;-;17804,43403;-;17840,83013;-
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregado do setor privado com carteira assinada;-;-;5136,020222;5156,465026;Estável;5291,058857;Estável;5329,712712;Estável;5384,220324;Estável;5455,770292;Aumento;5512,225826;Estável
Massa de rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (milhões de R$);Grande Região;Centro-Oeste;Posição na ocupação e categoria do emprego;Empregado do setor privado sem carteira assinada;-;-;1005,032568;1040,672995;Estável;1095,068323;Aumento;1193,727347;Aumento;1243,400262;Aumento;1287,04557;Aumento;1367,041073;Estável
