indicador;nivel_territorial;abertura_territorial;var_de_abertura1;categoria_de_abertura1;var_de_abertura2;categoria_de_abertura2;maio;junho;maio_para_junho;julho;junho_para_julho;agosto;julho_para_agosto;setembro;agosto_para_setembro;outubro;setembro_para_outubro;novembro;outubro_para_novembro
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Total;2157,660772;1443,396444;-;1478,07489;-;1440,230496;-;1103,348822;-;825,4583604;-;933,0083926;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;273,7544629;217,5387896;-;312,4875013;-;338,6494367;-;244,1533895;-;243,4649324;-;326,3176998;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;1883,338125;1225,532481;-;1165,587389;-;1101,581059;-;859,1954329;-;581,7795263;-;606,6906928;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Total;685,3276086;516,7124973;-;544,256233;-;428,9685022;-;363,3179426;-;305,7987765;-;296,4835144;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;119,7540231;106,9641005;-;132,582432;-;121,7305125;-;112,9302082;-;100,164561;-;116,4282115;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;565,5735855;408,8883941;-;411,5002281;-;307,2379897;-;250,3877344;-;205,6342155;-;180,0553029;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Total;2871,715408;1977,645288;-;2045,251475;-;1882,535136;-;1479,657952;-;1140,314272;-;1242,813727;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;400,0061468;325,7435058;-;449,3809959;-;461,1229674;-;360,389827;-;343,6294934;-;448,8398842;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;2471,141076;1650,716607;-;1595,696906;-;1421,412168;-;1119,268125;-;796,4708768;-;793,9738426;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Total;2302,841287;1566,722197;-;1636,4455;-;1514,79906;-;1157,691585;-;893,6576824;-;978,7305308;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;323,7136446;249,1099358;-;371,0284711;-;380,6251212;-;293,5581381;-;289,4363776;-;378,1935415;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;1978,796881;1316,752259;-;1265,243456;-;1134,173939;-;864,1334469;-;604,0074031;-;600,5369893;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Total;568,8741208;410,9230909;-;408,8059751;-;367,7360752;-;321,9663674;-;246,6565895;-;264,0831959;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;76,29250229;76,63356999;-;78,35252476;-;80,49784623;-;66,83168888;-;54,19311581;-;70,64634266;-
Pessoas que apresentaram algum dos sintoma(s) (mil pessoas);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;492,3441956;333,9643482;-;330,4534503;-;287,238229;-;255,1346785;-;192,4634737;-;193,4368533;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Total;2,19850245;2,441046711;-;2,540586647;-;2,455254833;-;2,860394717;-;3,294688883;-;3,407764306;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;4,982706;5,130169636;-;6,356759466;-;4,646015067;-;5,478294696;-;5,698969334;-;5,707706173;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;2,399313817;2,685072438;-;2,674312683;-;2,882608565;-;3,291625982;-;3,87012462;-;4,125170358;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Total;2,842774607;3,183677049;-;3,034484798;-;3,207079231;-;3,663960924;-;4,307357554;-;4,26851452;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;7,370386516;7,176692128;-;6,391223134;-;6,260705226;-;7,904985936;-;7,507775287;-;6,821336657;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;3,031153286;3,496619405;-;3,466494648;-;3,699868282;-;4,113649491;-;5,146473366;-;5,222208111;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Total;2,410751725;2,725878129;-;3,03656634;-;2,778530783;-;3,280043811;-;3,635557743;-;3,822645869;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;5,950288629;6,123444557;-;8,008175899;-;5,768004221;-;6,275582099;-;6,536190748;-;6,715478496;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;2,641511867;3,045682396;-;3,009733185;-;3,249125607;-;3,803070678;-;4,271441293;-;4,614970475;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Total4;Procura a estabelecimento de saúde;Total;2,19850245;2,441046711;-;2,540586647;-;2,455254833;-;2,860394717;-;3,294688883;-;3,407764306;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Total4;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;4,982706;5,130169636;-;6,356759466;-;4,646015067;-;5,478294696;-;5,698969334;-;5,707706173;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Total4;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;2,399313817;2,685072438;-;2,674312683;-;2,882608565;-;3,291625982;-;3,87012462;-;4,125170358;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Total;2,44582978;2,774333862;-;2,822247462;-;2,792832364;-;3,197083572;-;3,688037703;-;3,668762142;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;5,673207334;5,611932437;-;6,719714167;-;5,488471778;-;6,034411167;-;6,232088025;-;5,756944628;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;2,649221268;3,071792761;-;3,005945678;-;3,231636967;-;3,636103741;-;4,293057694;-;4,526644317;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Total;4,259002484;5,010233288;-;4,783423484;-;4,87601146;-;5,610022514;-;6,558693892;-;6,651735001;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;10,14136625;9,838041788;-;9,52680484;-;8,625302909;-;10,05194355;-;10,69010498;-;11,42428839;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;4,469310388;5,355080041;-;5,387817558;-;5,763406258;-;6,517582838;-;7,973404528;-;7,690829731;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Total;2,19850245;2,441046711;-;2,540586647;-;2,455254833;-;2,860394717;-;3,294688883;-;3,407764306;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;4,982706;5,130169636;-;6,356759466;-;4,646015067;-;5,478294696;-;5,698969334;-;5,707706173;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;2,399313817;2,685072438;-;2,674312683;-;2,882608565;-;3,291625982;-;3,87012462;-;4,125170358;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Total;2,441077189;2,742091209;-;2,840291043;-;2,778548471;-;3,233417043;-;3,688219692;-;3,75940326;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;5,627803131;5,990800029;-;6,643248074;-;5,160966057;-;6,040771735;-;6,261979587;-;6,070804016;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;2,64427348;3,017815755;-;3,020535646;-;3,286392042;-;3,756720631;-;4,464717418;-;4,6606627;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Total;3,540480145;4,009390643;-;4,088444832;-;4,305452732;-;4,673337916;-;5,208260641;-;5,16826703;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;9,258307114;8,746878432;-;9,955464172;-;8,603696987;-;9,339446966;-;10,47569439;-;9,825806464;-
CV - Pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;3,843370243;4,493516281;-;4,530331247;-;4,618124115;-;5,334335413;-;5,816268501;-;6,044920918;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;13,93192741;16,48115758;Aumento;21,97378376;Aumento;24,49478678;Estável;24,35629305;Estável;30,14028434;Aumento;36,11481548;Aumento
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;86,06807259;83,51884242;Queda;78,02621624;Queda;75,50521322;Estável;75,64370695;Estável;69,85971566;Queda;63,88518452;Queda
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;12,82416375;16,78603438;-;20,63384364;-;23,06941896;-;22,59135893;-;30,91331878;-;37,98591562;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;87,17583625;83,21396562;-;79,36615636;-;76,93058104;-;77,40864107;-;69,08668122;-;62,01408438;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;14,77032207;16,26387587;-;22,96305743;-;25,58289609;-;25,71551003;-;29,55079498;-;34,72462036;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;85,22967793;83,73612413;-;77,03694257;-;74,41710391;-;74,28448997;-;70,44920502;-;65,27537964;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Total4;Procura a estabelecimento de saúde;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Total4;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;13,93192741;16,48115758;-;21,97378376;-;24,49478678;-;24,35629305;-;30,14028434;-;36,11481548;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Total4;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;86,06807259;83,51884242;-;78,02621624;-;75,50521322;-;75,64370695;-;69,85971566;-;63,88518452;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;12,69089998;15,07470864;-;21,14152019;-;23,51355826;-;22,12839535;-;29,50215901;-;34,9747872;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;87,30910002;84,92529136;-;78,85847981;-;76,48644174;-;77,87160465;-;70,49784099;-;65,0252128;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;17,47398202;20,73540433;-;24,3680679;-;28,37749436;-;31,08302535;-;32,75505617;-;39,26970837;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;82,52601798;79,26459567;-;75,6319321;-;71,62250564;-;68,91697465;-;67,24494383;-;60,73029163;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;13,93192741;16,48115758;-;21,97378376;-;24,49478678;-;24,35629305;-;30,14028434;-;36,11481548;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;86,06807259;83,51884242;-;78,02621624;-;75,50521322;-;75,64370695;-;69,85971566;-;63,88518452;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;21,9901962;21,17325354;-;34,32786186;-;21,87286552;-;30,83709828;-;38,79042438;-;35,87634663;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;78,0098038;78,82674646;-;65,67213814;-;78,12713448;-;69,16290172;-;61,20957562;-;64,12365337;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;14,13532894;14,3135162;-;17,49705127;-;19,8926186;-;18,96820523;-;29,75342558;-;28,94883438;-
Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;85,86467106;85,6864838;-;82,50294873;-;80,1073814;-;81,03179477;-;70,24657442;-;71,05116562;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Total;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;4,701563065;4,723565941;-;5,33102995;-;4,129861509;-;4,769215206;-;4,666385317;-;4,41596993;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;0,761046847;0,932123008;-;1,501327438;-;1,33977606;-;1,535625472;-;2,013265857;-;2,496383792;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Total;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;6,846054058;6,561157763;-;5,802438335;-;5,565370846;-;6,874347057;-;6,192335582;-;5,169143859;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;1,007101533;1,323525672;-;1,508534756;-;1,668905524;-;2,006246843;-;2,770803872;-;3,166291407;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Total;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;5,561688175;5,755720885;-;6,471614404;-;5,015339277;-;5,404909692;-;5,406492434;-;5,301173125;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;0,963841793;1,117920503;-;1,92904921;-;1,724158786;-;1,871050194;-;2,267820473;-;2,820071293;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Total4;Procura a estabelecimento de saúde;Total;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Total4;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;4,701563065;4,723565941;-;5,33102995;-;4,129861509;-;4,769215206;-;4,666385317;-;4,41596993;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Total4;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;0,761046847;0,932123008;-;1,501327438;-;1,33977606;-;1,535625472;-;2,013265857;-;2,496383792;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Total;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;5,392523936;5,339557553;-;5,698793832;-;4,863288399;-;5,349539481;-;5,090782827;-;4,615019941;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Branca;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;0,783835613;0,94780098;-;1,527814956;-;1,495078245;-;1,52015263;-;2,130406865;-;2,48225778;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Total;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;8,778425419;8,21716173;-;8,106981509;-;7,302237412;-;8,047559002;-;8,735079291;-;8,147900805;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Cor ou Raça;Preta ou parda;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;1,858735605;2,149587334;-;2,612011493;-;2,89321351;-;3,629620739;-;4,254862842;-;5,26863415;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Total;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;4,701563065;4,723565941;-;5,33102995;-;4,129861509;-;4,769215206;-;4,666385317;-;4,41596993;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;Total ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;0,761046847;0,932123008;-;1,501327438;-;1,33977606;-;1,535625472;-;2,013265857;-;2,496383792;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Total;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;12,75887487;14,01600669;-;21,68498373;-;13,04321065;-;12,62158479;-;13,01699947;-;14,38411685;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;0 a 59 anos ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;3,596601298;3,764768642;-;11,33508284;-;3,651642855;-;5,627482955;-;8,249280091;-;8,047725526;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Total;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;13,42071491;16,82908853;-;14,50117916;-;12,93774186;-;15,21122637;-;13,89546981;-;14,21901725;-
CV - Distribuição das pessoas que apresentaram algum dos sintoma(s) (%);Grande Região;Sul;Grupos de Idade 2;60 anos ou mais ;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;2,209362914;2,811218532;-;3,075379476;-;3,212757174;-;3,560696939;-;5,885522963;-;5,793345846;-
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Total;176,5009885;134,6358755;Queda;180,3000831;Aumento;193,9436892;Estável;154,6974452;Queda;126,7084943;Estável;202,2842784;Aumento
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;57,85032247;67,08610038;Estável;98,37746281;Aumento;113,505164;Estável;95,64093836;Estável;81,09555168;Estável;145,765841;Aumento
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas);Grande Região;Sul;Sexo;Total;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;118,650666;67,54977512;Queda;81,74904751;Estável;80,4385252;Estável;59,05650685;Queda;45,61294267;Estável;56,51843738;Estável
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Total;70,0728367;59,47506324;-;78,18779643;-;84,17603152;-;65,41443643;-;54,21982639;-;94,09953876;-
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;22,02715072;32,87814754;-;43,06623688;-;48,97101413;-;39,63042174;-;30,27196711;-;67,35191825;-
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas);Grande Região;Sul;Sexo;Homem;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;48,04568599;26,5969157;-;34,94798672;-;35,20501739;-;25,78401469;-;23,94785928;-;26,74762051;-
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Total;106,4281518;75,16081227;-;102,1122867;-;109,7676576;-;89,28300878;-;72,48866795;-;108,1847396;-
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Foi a estabelecimento de saúde;35,82317175;34,20795285;-;55,31122593;-;64,53414983;-;56,01051662;-;50,82358456;-;78,41392273;-
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas);Grande Região;Sul;Sexo;Mulher;Procura a estabelecimento de saúde;Não foi a estabelecimento de saúde;70,60498004;40,95285942;-;46,80106079;-;45,23350781;-;33,27249216;-;21,66508339;-;29,77081687;-
Pessoas que apresentaram sintomas referenciados conjugados3 (mil pessoas);Grande Região;Sul;Cor ou Raça;Total4;Procura a estabelecimento de saúde;Total;176,5009885;134,6358755;-;180,3000831;-;193,9436892;-;154,6974452;-;126,7084943;-;202,2842784;-
